family,sample_index,seed,policy,compilation_successful,ssim,coordinate_error,coordinate_points_compared,emitted_primitives,token_ged,graph_ged,token_overlap,predicted_family,is_line_segment_collapsed,total_length,length_to_eos,has_eos,unk_count,raw_unbalanced_parens,san_unbalanced_parens,tex_error
circle_arc,88,42088,beam_search,True,0.9888,0.6712,1,draw,0.8947,1.0000,0.0800,circle_arc,False,21,21,True,0,0,0,
circle_arc,89,42089,greedy,True,0.9761,0.3401,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,89,42089,beam_search,True,0.9761,0.5122,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,90,42090,greedy,True,0.9827,0.4900,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,90,42090,beam_search,True,0.9827,0.4900,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,91,42091,greedy,False,0.0000,0.7423,1,draw,0.8636,1.0000,0.1304,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x12876ed90>
circle_arc,91,42091,beam_search,True,0.8651,0.4655,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,92,42092,greedy,True,0.9905,0.0907,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,92,42092,beam_search,True,0.9905,0.0907,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,93,42093,greedy,True,0.9332,0.6304,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,93,42093,beam_search,True,0.9329,0.5936,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,94,42094,greedy,True,0.8659,0.5721,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,94,42094,beam_search,True,0.8659,0.5721,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,95,42095,greedy,True,0.9739,0.3930,1,draw,0.8889,1.0000,0.0870,circle_arc,False,20,20,True,0,0,0,
circle_arc,95,42095,beam_search,True,0.9739,0.3930,1,draw,0.8889,1.0000,0.0870,circle_arc,False,20,20,True,0,0,0,
circle_arc,96,42096,greedy,True,0.9601,0.5335,1,draw,0.8000,1.0000,0.1818,unknown,False,22,22,True,0,0,0,
circle_arc,96,42096,beam_search,True,0.9601,0.5335,1,draw,0.8000,1.0000,0.1818,unknown,False,22,22,True,0,0,0,
circle_arc,97,42097,greedy,True,0.9845,0.4351,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,97,42097,beam_search,True,0.9845,0.6690,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,98,42098,greedy,True,0.9600,0.5867,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,98,42098,beam_search,True,0.9600,0.5867,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,99,42099,greedy,True,0.9897,0.6475,1,draw,0.8421,1.0000,0.1429,circle_arc,False,21,21,True,0,0,0,
circle_arc,99,42099,beam_search,True,0.9897,0.6475,1,draw,0.8421,1.0000,0.1429,circle_arc,False,21,21,True,0,0,0,
grid_axes,0,42000,greedy,True,0.4827,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,0,42000,beam_search,True,0.4827,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,1,42001,greedy,True,0.9991,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,1,42001,beam_search,True,0.9991,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,2,42002,greedy,True,0.6253,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,2,42002,beam_search,True,0.6253,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,3,42003,greedy,True,0.6808,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,3,42003,beam_search,True,0.6808,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,4,42004,greedy,True,0.5044,0.0017,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,4,42004,beam_search,True,0.5044,0.0017,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,5,42005,greedy,True,0.9912,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,5,42005,beam_search,True,0.9912,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,6,42006,greedy,True,0.7585,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,6,42006,beam_search,True,0.7585,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,7,42007,greedy,True,0.4532,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,7,42007,beam_search,True,0.4532,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,8,42008,greedy,True,1.0000,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,8,42008,beam_search,True,1.0000,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,9,42009,greedy,True,0.8294,0.0017,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,9,42009,beam_search,True,0.8294,0.0017,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,10,42010,greedy,True,0.7666,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,10,42010,beam_search,True,0.7666,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,11,42011,greedy,True,0.9966,0.0017,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,11,42011,beam_search,True,0.9966,0.0017,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,12,42012,greedy,True,0.5747,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,12,42012,beam_search,True,0.5747,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,13,42013,greedy,True,1.0000,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,13,42013,beam_search,True,1.0000,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,14,42014,greedy,True,0.3090,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,14,42014,beam_search,True,0.3090,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,15,42015,greedy,True,0.8845,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,15,42015,beam_search,True,0.8845,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,16,42016,greedy,True,0.6774,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,16,42016,beam_search,True,0.6774,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,17,42017,greedy,True,0.6739,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,17,42017,beam_search,True,0.6739,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,18,42018,greedy,True,0.7815,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,18,42018,beam_search,True,0.7815,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,19,42019,greedy,True,0.6920,0.0017,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,19,42019,beam_search,True,0.6920,0.0017,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,20,42020,greedy,True,0.6735,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,20,42020,beam_search,True,0.6735,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,21,42021,greedy,True,0.2097,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,21,42021,beam_search,True,0.2097,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,22,42022,greedy,True,0.7585,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,22,42022,beam_search,True,0.7585,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,23,42023,greedy,True,0.5118,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,23,42023,beam_search,True,0.5118,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,24,42024,greedy,True,0.6996,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,24,42024,beam_search,True,0.6996,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,25,42025,greedy,True,0.6026,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,25,42025,beam_search,True,0.6026,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,26,42026,greedy,True,0.3084,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,26,42026,beam_search,True,0.3084,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,27,42027,greedy,True,1.0000,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,27,42027,beam_search,True,1.0000,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,28,42028,greedy,True,0.9002,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,28,42028,beam_search,True,0.9002,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,29,42029,greedy,True,0.4303,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,29,42029,beam_search,True,0.4303,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,30,42030,greedy,True,0.8077,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,30,42030,beam_search,True,0.8077,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,31,42031,greedy,True,0.5582,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,31,42031,beam_search,True,0.5582,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,32,42032,greedy,True,0.6809,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,32,42032,beam_search,True,0.6809,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,33,42033,greedy,True,0.4858,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,33,42033,beam_search,True,0.4858,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,34,42034,greedy,True,0.1837,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,34,42034,beam_search,True,0.1837,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,35,42035,greedy,True,0.3674,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,35,42035,beam_search,True,0.3674,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,36,42036,greedy,True,0.8586,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,36,42036,beam_search,True,0.8586,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,37,42037,greedy,True,1.0000,0.0023,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,37,42037,beam_search,True,1.0000,0.0023,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,38,42038,greedy,True,0.7024,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,38,42038,beam_search,True,0.7024,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,39,42039,greedy,True,0.8357,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,39,42039,beam_search,True,0.8357,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,40,42040,greedy,True,0.1203,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,40,42040,beam_search,True,0.1203,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,41,42041,greedy,True,0.8042,0.0027,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,41,42041,beam_search,True,0.8042,0.0027,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,42,42042,greedy,True,0.9947,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,42,42042,beam_search,True,0.9947,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,43,42043,greedy,True,0.7677,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,43,42043,beam_search,True,0.7677,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,44,42044,greedy,True,0.7564,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,44,42044,beam_search,True,0.7564,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,45,42045,greedy,True,1.0000,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,45,42045,beam_search,True,1.0000,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,46,42046,greedy,True,0.9546,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,46,42046,beam_search,True,0.9546,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,47,42047,greedy,True,0.7092,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,47,42047,beam_search,True,0.7092,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,48,42048,greedy,True,0.6708,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,48,42048,beam_search,True,0.6708,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,49,42049,greedy,True,0.4428,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,49,42049,beam_search,True,0.4323,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,50,42050,greedy,True,0.9288,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,50,42050,beam_search,True,0.9288,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,51,42051,greedy,True,1.0000,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,51,42051,beam_search,True,1.0000,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,52,42052,greedy,True,0.9999,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,52,42052,beam_search,True,0.9999,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,53,42053,greedy,True,0.6158,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,53,42053,beam_search,True,0.6158,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,54,42054,greedy,True,0.7344,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,54,42054,beam_search,True,0.7344,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,55,42055,greedy,True,0.8419,0.0017,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,55,42055,beam_search,True,0.8419,0.0017,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,56,42056,greedy,True,0.8902,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,56,42056,beam_search,True,0.8902,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,57,42057,greedy,True,0.6748,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,57,42057,beam_search,True,0.6748,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,58,42058,greedy,True,0.0644,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,58,42058,beam_search,True,0.0644,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,59,42059,greedy,True,1.0000,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,59,42059,beam_search,True,1.0000,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,60,42060,greedy,True,0.0753,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,60,42060,beam_search,True,0.0753,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,61,42061,greedy,True,0.6689,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,61,42061,beam_search,True,0.6689,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,62,42062,greedy,True,0.7123,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,62,42062,beam_search,True,0.7123,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,63,42063,greedy,True,0.4988,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,63,42063,beam_search,True,0.4988,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,64,42064,greedy,True,0.9372,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,64,42064,beam_search,True,0.9372,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,65,42065,greedy,True,0.5688,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,65,42065,beam_search,True,0.5688,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,66,42066,greedy,True,0.7688,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,66,42066,beam_search,True,0.7688,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,67,42067,greedy,True,0.9962,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,67,42067,beam_search,True,0.9962,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,68,42068,greedy,True,0.0735,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,68,42068,beam_search,True,0.0735,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,69,42069,greedy,True,0.8658,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,69,42069,beam_search,True,0.8658,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,70,42070,greedy,True,0.6728,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,70,42070,beam_search,True,0.6704,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,71,42071,greedy,True,0.7651,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,71,42071,beam_search,True,0.7651,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,72,42072,greedy,True,0.7508,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,72,42072,beam_search,True,0.7508,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,73,42073,greedy,True,0.7318,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,73,42073,beam_search,True,0.7318,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,74,42074,greedy,True,0.9014,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,74,42074,beam_search,True,0.9014,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,75,42075,greedy,True,0.6856,0.0017,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,75,42075,beam_search,True,0.6856,0.0017,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,76,42076,greedy,True,0.8386,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,76,42076,beam_search,True,0.8386,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,77,42077,greedy,True,0.9997,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,77,42077,beam_search,True,0.9997,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,78,42078,greedy,True,1.0000,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,78,42078,beam_search,True,1.0000,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,79,42079,greedy,True,0.9993,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,79,42079,beam_search,True,0.9993,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,80,42080,greedy,True,0.9983,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,80,42080,beam_search,True,0.9983,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,81,42081,greedy,True,0.9916,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,81,42081,beam_search,True,0.9916,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
